Signature,Verify
42569873,1300972
42553882,1305330
42572084,1307896
42576736,1339271
42644700,1302414
42613623,1303672
42605407,1322991
42585524,1299904
42577695,1296206
42585343,1305476
42561680,1323676
42591815,1324997
42564711,1284616
42607619,1329062
42625096,1336797
42634509,1321880
42585648,1340321
42589565,1303380
42579704,1280240
42566914,1297034
42578732,1275813
42571582,1314216
42577729,1315870
42559542,1292628
42578144,1302008
42572721,1267936
42570826,1326199
42559804,1305972
42558652,1339956
42561341,1286763
42556825,1285514
42561838,1317901
42571781,1323042
42554956,1287641
42568940,1309746
42573602,1280481
42586988,1270931
42569448,1279132
42586488,1301746
42567987,1321854
42570359,1299075
42558050,1285509
42566612,1288033
42570073,1280878
42562428,1311967
42558426,1296706
42567383,1368784
42575955,1270601
42604508,1331620
42598384,1313953
42566029,1297012
42596353,1303808
42567185,1275746
42578260,1310371
42578832,1319093
42576370,1313605
42563854,1301721
42568589,1316470
42554764,1306194
42592697,1297936
42584570,1320533
42575969,1293679
42561873,1311889
42575756,1286316
42564035,1286482
42570301,1313420
42577458,1270415
42581645,1325739
42564050,1307966
42562085,1317959
42610397,1297920
42568955,1283787
42587502,1310438
42562659,1280821
42560613,1303520
42579527,1287504
42566184,1266636
42568046,1316145
42578632,1280811
42582054,1323772
42576700,1294224
42575587,1272675
42576621,1302361
42559671,1325764
42555094,1293472
42562073,1279570
42562420,1302777
42560206,1320349
42573473,1292408
42563385,1310598
42568445,1284214
42572407,1306701
42570690,1316844
42564194,1287332
42555094,1319203
42562508,1334135
42566875,1288816
42563533,1294703
42570035,1315691
42581863,1294016
42580088,1324111
42566676,1324350
42578544,1332904
42569222,1309911
42583972,1284406
42575301,1305392
42571095,1311440
42568400,1287403
42553781,1304546
42557660,1285606
42565203,1304527
42566775,1348382
42564551,1308476
42575524,1308870
42573146,1311316
42560194,1250410
42562428,1269390
42558005,1327728
42555423,1320783
42555527,1255136
42559219,1329412
42558860,1279271
42568097,1293389
42586127,1297966
42575812,1346107
42564944,1280707
42563329,1286392
42571405,1296527
42566080,1302047
42557715,1295533
42566007,1270820
42568076,1269490
42564261,1335866
42573273,1321868
42570343,1312024
42587164,1314805
42569649,1307120
42571146,1327973
42562660,1294890
42557809,1298939
42573237,1309180
42559077,1310316
42575425,1300292
42566434,1308266
42575685,1330389
42567685,1240443
42564836,1315962
42560411,1299446
42580627,1299992
42584706,1280965
42576250,1297040
42560579,1322244
42575618,1274927
42573078,1304467
42565573,1286293
42590659,1297973
42584955,1296892
42582662,1324370
42594118,1333565
42576172,1330195
42569105,1279569
42566844,1300158
42564280,1304660
42556090,1270580
42571058,1335728
42563824,1330704
42589069,1286362
42579639,1257783
42569988,1300094
42566109,1316720
42571582,1271621
42578092,1323085
42561500,1265040
42570683,1315249
42593717,1301494
42559293,1341964
42575869,1305139
42580895,1323780
42564102,1307499
42591931,1312880
42579993,1268233
42591692,1317523
42569132,1328851
42587514,1301744
42579246,1279890
42565784,1258473
42576955,1305312
42577327,1296908
42586968,1309117
42565219,1310486
42562806,1296799
42579095,1307428
42565089,1322037
42567302,1299333
42570708,1326748
42564324,1329132
42580625,1298135
42576787,1297509
42582208,1317569
42577512,1293487
42563027,1289747
42556235,1330021
42591242,1275291
42585159,1311321
42553722,1292014
42573067,1314792
42561105,1307309
42571504,1314617
42554096,1273406
42579747,1282157
42566811,1269990
42580918,1290789
42574073,1313054
42579526,1322093
42562574,1324190
42568062,1365613
42594212,1311451
42564847,1334510
42560199,1302173
42565902,1330153
42566162,1338858
42571637,1333146
42621329,1278538
42587895,1300873
42566349,1356347
42562621,1280944
42561314,1304293
42572236,1320190
42561061,1305850
42560375,1294847
42558205,1309132
42605102,1296105
42578686,1283324
42588416,1332732
42566518,1335980
42573081,1271712
42569789,1298198
42557457,1304914
42598746,1318317
42559394,1286993
42566168,1306936
42571490,1301290
42567771,1256147
42565160,1308805
42597405,1319007
42555017,1300571
42562149,1273150
42580803,1329399
42564655,1298866
42567914,1283363
42561425,1283444
42577854,1306712
42561174,1280902
42572220,1289992
42562745,1323418
42590644,1315610
42566219,1282374
42563078,1291325
42559404,1263418
42568030,1325371
42579312,1289857
42563068,1286958
42562108,1300271
42565481,1292448
42607729,1310951
42622195,1326091
42592237,1331370
42592403,1285259
42580385,1276969
42582569,1296021
42586134,1333110
42575201,1292832
42581548,1314094
42608486,1273172
42568191,1302807
42585693,1318301
42593386,1346472
42555452,1315942
42574934,1307839
42575850,1262282
42568930,1264512
42563204,1320947
42567359,1331779
42651894,1314699
42616662,1303493
42576816,1323152
42577658,1306277
42573531,1302775
42561745,1276101
42572479,1303041
42559866,1297659
42584962,1345423
42556252,1283168
42569533,1311255
42576018,1317100
42568226,1260446
42575375,1295539
42571535,1305933
42562697,1295496
42570430,1280312
42612232,1249036
42577543,1307139
42555955,1311065
42563480,1304593
42570281,1302903
42583356,1294412
42561803,1281464
42565181,1263408
42572034,1302936
42617570,1293014
42607961,1311821
42578525,1266841
42563097,1271449
42577907,1310857
42571162,1276974
42562797,1308733
42587953,1326188
42569701,1297429
42595766,1316192
42575645,1317389
42586919,1299754
42559459,1310371
42569572,1312651
42562763,1287860
42569203,1291260
42568863,1309879
42565423,1336775
42587523,1358545
42578407,1323364
42591888,1272891
42581041,1307212
42589432,1279878
42555269,1308578
42569567,1289950
42567689,1291430
42567357,1269770
42554315,1296455
42565519,1288915
42587414,1307196
42573090,1274716
42573593,1284623
42579543,1296727
42560845,1316677
42557641,1323480
42565557,1296518
42571117,1304989
42563668,1289896
42563140,1325129
42563197,1293870
42581220,1289678
42553951,1276444
42611701,1292598
42569538,1305142
42577912,1321197
42561088,1309034
42565993,1268953
42561104,1314318
42567070,1323758
42570295,1316563
42571198,1329256
42592743,1309429
42574632,1286075
42568982,1326237
42569765,1296843
42554554,1298234
42564575,1297506
42583188,1320716
42570930,1292199
42581127,1314955
42555496,1302303
42574982,1274438
42554696,1316139
42584712,1352352
42573392,1316633
42565077,1325075
42559407,1300863
42562970,1304421
42571774,1301312
42558751,1270994
42566519,1340671
42559895,1302994
42563812,1279319
42584184,1294041
42582507,1317239
42566668,1314713
42568323,1305027
42573233,1275522
42562828,1320169
42563342,1321907
42570141,1321418
42562205,1303640
42559447,1331992
42573877,1323087
42556570,1293421
42591515,1330566
42570747,1280457
42575444,1299825
42564871,1297932
42566623,1310516
42577399,1279044
42571246,1307615
42566889,1315348
42573353,1309337
42574068,1322796
42567258,1298138
42561840,1322367
42573961,1326803
42572810,1284994
42556717,1298219
42566956,1293678
42566460,1308584
42568026,1289354
42558004,1326884
42570506,1291244
42565986,1304292
42565516,1280728
42584336,1336697
42563290,1318346
42599089,1296630
42572567,1305348
42564932,1296193
42559935,1299414
42563616,1298608
42566400,1327592
42560853,1333256
42578232,1308631
42566316,1288118
42584809,1297800
42573758,1280388
42562404,1316567
42581222,1302619
42567963,1271140
42559751,1322618
42558337,1301095
42560556,1298868
42578889,1289483
42566015,1320570
42569685,1311241
42594332,1328470
42569950,1308325
42619548,1327904
42602584,1296020
42575844,1316013
42577143,1276928
42571563,1322719
42560953,1327507
42572789,1318022
42587882,1266790
42568820,1306306
42570121,1301266
42576140,1327855
42565559,1317327
42569268,1325660
42571268,1302847
42566105,1273308
42577328,1297786
42563906,1299093
42560408,1308947
42570823,1259856
42562884,1355604
42570676,1318571
42605856,1324693
42572831,1310148
42558680,1316629
42575140,1284024
42565115,1297317
42565419,1329817
42564104,1324331
42567252,1254707
42577203,1287553
42569152,1336011
42565116,1283024
42566855,1304310
42574418,1304424
42566955,1318354
42571421,1357547
42572390,1305271
42559650,1315441
42563377,1315354
42565219,1316874
42565497,1335582
42572005,1322243
42569034,1325363
42601672,1282421
42592585,1291536
42578019,1278274
42567822,1295598
42569602,1286051
42569908,1312825
42563020,1316181
42584080,1329623
42579107,1320694
42597064,1260972
42574780,1312601
42572415,1297476
42582846,1332344
42561232,1312422
42566752,1277365
42575978,1298992
42559648,1295644
42569113,1317960
42580221,1323459
42573885,1312065
42570304,1269327
42876464,1353438
42671728,1359815
42597350,1309908
42598249,1300541
42567561,1302052
42614790,1333446
42579287,1281886
42598390,1291365
42586132,1312557
42572056,1314353
42563226,1337581
42568728,1315695
42572073,1324664
42584619,1266559
42579703,1313854
42570597,1282989
42559390,1303896
42568587,1314614
42573648,1293813
42569747,1316822
42567992,1316359
42675543,1322676
42620274,1302461
42603588,1300031
42564693,1324581
42593406,1322551
42581364,1285558
42565731,1345096
42572251,1302644
42577572,1323753
42603925,1296992
42578115,1284693
42590667,1290270
42591841,1278833
42568413,1313758
42568655,1297669
42575020,1338523
42578891,1286629
42579140,1322996
42576111,1306888
42586109,1311552
42561055,1288945
42579479,1323651
42595776,1291788
42585301,1345275
42564145,1278408
42580896,1305704
42566404,1310974
42563249,1319684
42581503,1276657
42576659,1296102
42571848,1329724
42602362,1293209
42588773,1359809
42570806,1281809
42584510,1309628
42580004,1301101
42575676,1285680
42573651,1301094
42564413,1333002
42569870,1284206
42606072,1312872
42569900,1298976
42574097,1299319
42559415,1319440
42580093,1336832
42656555,1312004
42627515,1328156
42616100,1284640
42576538,1307996
42583219,1302825
42568505,1304521
42565483,1330787
42565195,1315843
42574053,1281782
42577467,1309541
42566903,1279768
42581315,1317607
42567925,1307923
42570202,1292784
42574079,1323796
42576591,1323972
42578665,1333610
42570852,1314142
42565364,1297552
42565496,1301030
42566723,1298159
42574136,1290668
42617862,1305036
42585049,1293002
42580072,1320077
42565710,1290246
42568615,1305527
42560869,1294033
42563760,1286138
42560927,1276301
42578518,1308401
42589851,1321519
42568396,1346583
42563854,1291243
42564860,1308073
42571063,1287211
42571969,1295105
42563579,1331801
42563395,1284507
42559662,1335744
42561921,1294164
42572687,1328584
42581911,1327528
42570387,1293713
42591096,1299906
42575662,1297064
42598814,1311485
42562281,1334319
42563312,1304406
42567733,1296361
42572148,1288612
42591069,1334775
42568734,1302006
42570417,1309503
42571698,1323564
42568207,1328884
42568689,1278899
42561298,1325877
42576131,1334772
42565831,1290787
42561348,1298379
42567112,1278606
42570050,1287747
42564600,1333284
42562290,1302427
42564727,1299081
42568296,1310215
42557179,1293446
42558900,1299732
42578262,1309000
42587129,1287486
42565213,1316850
42566778,1298091
42574987,1302056
42586290,1274321
42562308,1296840
42564060,1295100
42579484,1321588
42567433,1315823
42563430,1271322
42561460,1310429
42581274,1276031
42564296,1311233
42567245,1270495
42561184,1308372
42574318,1296648
42557057,1280646
42583127,1333264
42572378,1303182
42572448,1309974
42567573,1315650
42583949,1305395
42585442,1290478
42564310,1319828
42574972,1291954
42592516,1289175
42602488,1303032
42567750,1264778
42565866,1292167
42569532,1323236
42568426,1322819
42556471,1268294
42566091,1308785
42560492,1282530
42559612,1310350
42559121,1275551
42568906,1341572
42566748,1326586
42586772,1269993
42673468,1299888
42600794,1327833
42602966,1344705
42584587,1320533
42591708,1290273
42564168,1266849
42568782,1332210
42563055,1286570
42606589,1300701
42573172,1308428
42569483,1281660
42564691,1293085
42558719,1318965
42584457,1306002
42555628,1287274
42574477,1284100
42555201,1330469
42578638,1273377
42560187,1320204
42570367,1345395
42605728,1277429
42564123,1288865
42596692,1326293
42566067,1334283
42603009,1300803
42571801,1332934
42577719,1310654
42584656,1306312
42592836,1301430
42607734,1325557
42573409,1294189
42562102,1298976
42563205,1275689
42559677,1291726
42561660,1300263
42586168,1320006
42567529,1303888
42567568,1294707
42561524,1278794
42567480,1318488
42587494,1322624
42580328,1302807
42571447,1298683
42583574,1330610
42560505,1308368
42583609,1335733
42572186,1302240
42571094,1278015
42568957,1311823
42592138,1322796
42593420,1334415
42591538,1306637
42570877,1306178
42585570,1298092
42568724,1325675
42559769,1318079
42564731,1305776
42579560,1291676
42569032,1306093
42565738,1282807
42571882,1301367
42575241,1272859
42585636,1300193
42563056,1329766
42593286,1343729
42592043,1333615
42568654,1278716
42572409,1291628
42570375,1311898
42581116,1287353
42559358,1273825
42577299,1307548
42564206,1305650
42582979,1324907
42569070,1326377
42574445,1309212
42570259,1332151
42587549,1284476
42566878,1285145
42597090,1333240
42573177,1340544
42562610,1339915
42561008,1268157
42553893,1260738
42601439,1308925
42586652,1311235
42590037,1299816
42586404,1313110
42565123,1283742
42591659,1276056
42574556,1307260
42556283,1318893
42558999,1328015
42593095,1287325
42562248,1308692
42589025,1350290
42577032,1323694
42572447,1328358
42576999,1283841
42575871,1286201
42565009,1288476
42562036,1311480
42567233,1328038
42567873,1314986
42626839,1321299
42616126,1281885
42615331,1328455
42650259,1339379
42609319,1354021
42592784,1300735
42606792,1298125
42592848,1301398
42579886,1301104
42580763,1290523
42579833,1281783
42590292,1287387
42588264,1291820
42576552,1325865
42564129,1287845
42568053,1298714
42561142,1267047
42585267,1280570
42561012,1314066
42565519,1299822
42573521,1301890
42557149,1306943
42580630,1267790
42570124,1284898
42572758,1291243
42584577,1329476
42590966,1292421
42580117,1290015
42567737,1289554
42567110,1295002
42559818,1321388
42585961,1279496
42561246,1311434
42584983,1296875
42607179,1291680
42571561,1299784
42561888,1314665
42565736,1346156
42575717,1294577
42626578,1296824
42594816,1312627
42572891,1277108
42571614,1301061
42568984,1327122
42570624,1339519
42589811,1326941
42575234,1307951
42559576,1355581
42597107,1313390
42589698,1289450
42592900,1300274
42584958,1299572
42570866,1271328
42565174,1318878
42564197,1308955
42572152,1333331
42587967,1316766
42599419,1325777
42570441,1304914
42559124,1312145
42564513,1318164
42567916,1323735
42572251,1269637
42573528,1338153
42559829,1322151
42558368,1336225
42565299,1317822
42581322,1346541
42566969,1274183
42571445,1315880
42613195,1302607
42562321,1308415
42557313,1348212
42565899,1329161
42563448,1322361
42565959,1286533
42585625,1287790
42577394,1302262
42587292,1348749
42563514,1304595
42584984,1314797
42578679,1291179
42561294,1288354
42565407,1316975
42558434,1295702
42558712,1304123
42559297,1293418
42566717,1307040
42555768,1306019
42562494,1339742
42613392,1328739
42563301,1331757
42567333,1300388
42576487,1307568
42559924,1309442
42567918,1294888
42561554,1307105
42562468,1296121
42559980,1270179
42578438,1311991
42575206,1296023
42584382,1299392
42565781,1306422
42577407,1285725
42571455,1334115
42561883,1282030
42554827,1253608
42570782,1293673
42553921,1303604
42565334,1330788
42567142,1326885
42580677,1295577
42563497,1302390
42560964,1295726
42557996,1292747
42552348,1339508
42558656,1335180
42564718,1303513
42553465,1316144
42565882,1316127
42575671,1307518
42559601,1296977
42563356,1267163
42605850,1302681
42564277,1289906
42557342,1300717
42564348,1294473
42555464,1314177
42560692,1325568
42559383,1310344
42567211,1282202
42560342,1305742
42556642,1314441
42566636,1332630
42570504,1334804
42571687,1294008
42568650,1294864
42569851,1314026
42575583,1311363
42554583,1292203
42562849,1287643
42563910,1328022
42568973,1321466
42581125,1312265
42561853,1288646
42632823,1356286
42573039,1319793
42574872,1300864
42588119,1314981
42562180,1279846
42563002,1324842
42555365,1294665
42569878,1310414
42563940,1301380
42582777,1308502
42559743,1298398
42568794,1316573
42582703,1253085
42592171,1301489
42578843,1324579
42574687,1319111
42570548,1281397
42556614,1284494
42562741,1318481
42557211,1311630
42593220,1284256
42573723,1272511
42595594,1280938
42561075,1295410
42575970,1295134
42579255,1328802
42560283,1330769
42558259,1304075
42563295,1308663
42566360,1312737
42558183,1312739
42561020,1301740
42605741,1363802
42624350,1321232
42590008,1276543
42586721,1315003
42570576,1298014
42580143,1275670
42571587,1285121
42571645,1313575
42581054,1302606
42561621,1299414
42589019,1315398
42572656,1295859
42590262,1312390
42590309,1338889
42575521,1273992
42553777,1322762
42569980,1285786
42575103,1339738
42580433,1301079
42581988,1295096
42591194,1307816
42600597,1274949
42569676,1317314
42567936,1322554
42558459,1322522
42580031,1286068
42578818,1275972
42567750,1300339
42563430,1279140
42562163,1316162
42571421,1349304
42561378,1303736
42565434,1314037
42565471,1317798
42580225,1280512
42574010,1297776
42560797,1289229
42558300,1321636
42568889,1298460
42553980,1254306
42574280,1284533
42566247,1334798
42563256,1326518
42565192,1331380
42557982,1301449
42575624,1262655
42572122,1313566
42574660,1325006
42561779,1317772
42571545,1288689
42571985,1315144
42570604,1308637
42578327,1293861
42573608,1344252
42576531,1310341
42561352,1335225
42570294,1323594
42581906,1291103
42591132,1314149
42570881,1308002
42561773,1293448
42561551,1353984
42571301,1316083
42581824,1288513
42574448,1300158
42571638,1291445
42569669,1317344
42582090,1320816
42566673,1303072
42565360,1336261
42581761,1283857
42561244,1281758
42570994,1309619
42559398,1321124
42563273,1302052
42557894,1343899
42560812,1290105
42566388,1322222
42559214,1309699
42576365,1314803
42566389,1281730
42561901,1310395
42568297,1292153
42561570,1297868
42564387,1304000
42572387,1301177
42562938,1297206
42584891,1310133
42569237,1331099
42575555,1323092
42572344,1288731
42569994,1313413
42560958,1294334
42562009,1283646
42565150,1328546
42565792,1328997
42569944,1318739
42572269,1327051
42569554,1343650
42574111,1293008
42575002,1297409
42560624,1339315
42573601,1273844
42569381,1331393
42556547,1328783
42561190,1293157
42573427,1301199
42578655,1330562
42556845,1309831
42564025,1327684
42585492,1339835
42565726,1255979
42578788,1316367
42562115,1323190
42578743,1275580
42559665,1280754
42557376,1284214
42601102,1291927
42557583,1329391
42566818,1303090
42565152,1307838
42578836,1308943
42572239,1316407
42571852,1283195
42571946,1291874
42573937,1316581
42561643,1332873
42572453,1326122
42564645,1298468
42560538,1252810
42568889,1298687
42577721,1299122
42595633,1318740
42590078,1314445
42583729,1294051
42581143,1244701
42559546,1310847
42574044,1313287
42575091,1293603
42583092,1334022
42583026,1302705
42567081,1290536
42576677,1332042
42579331,1311567
42561304,1306236
42565795,1325544
42574253,1305897
42571205,1274552
42580064,1319078
42566509,1295557
42572229,1282712
42572461,1321198
42566399,1315097
42583145,1290595
42577118,1348828
42565798,1300131
42564591,1305948
42554064,1333833
42583309,1308605
42571093,1296430
42572152,1307219
42565724,1281603
42577079,1294484
42595073,1300009
42568921,1337398
42570098,1246362
42570204,1311637
42558353,1317450
42569483,1319564
42570170,1282511
42565558,1319026
42571672,1289024
42563697,1339414
42562104,1281559
42605284,1323134
42577392,1303619
42576182,1337494
42576675,1295633
42564268,1303173
42569405,1280734
42569258,1290094
42563161,1317644
42572346,1311049
42567685,1309851
42589776,1314832
42587762,1311594
42567786,1289087
42575471,1263114
42589061,1314872
42563307,1327696
42561883,1299733
42580879,1322695
42574482,1296014
42578240,1324258
42577335,1315234
42574381,1334511
42569261,1312828
42572996,1284767
42567957,1290103
42565317,1314377
42573520,1311566
42569319,1326517
42578005,1312835
42569638,1278501
42582501,1301591
42577205,1295915
42564728,1327534
42569189,1318990
42567524,1283328
42566903,1295741
42569706,1315874
42575448,1267151
42568492,1320637
42586467,1277549
42563597,1305960
42560261,1303415
42565663,1288821
42609510,1314888
42580149,1342054
42654759,1308383
42592906,1313228
42596920,1270181
42592693,1286236
42583883,1290962
42618302,1315137
42590653,1310169
42614674,1324319
42585842,1320483
42597989,1304425
42563655,1326680
42579765,1282622
42589589,1318459
42585334,1284792
42583821,1298127
42595682,1310167
42592923,1325735
42559072,1316437
42559295,1283035
42569070,1318139
42596273,1299336
42588972,1340512
42621021,1276355
42582549,1326265
42565539,1351608
42591611,1310136
42593149,1308342
42565160,1308499
42560319,1313224
42612437,1289714
42590977,1271733
42564039,1303762
42579188,1299444
42566057,1289990
42559104,1315368
42569220,1336257
42586431,1312928
42575929,1332339
42570203,1358825
42584487,1245949
42563128,1312575
42570071,1308244
42599693,1307499
42605558,1330205
42575993,1320311
42582089,1287350
42569637,1319483
42568349,1308108
42560526,1291466
42574294,1291850
42580017,1332755
42577461,1263866
42566482,1296264
42569216,1267596
42577757,1306865
42570241,1306255
42570471,1322641
42583490,1295910
42555205,1307781
42553797,1343612
42561950,1328657
42589533,1282814
42574533,1324520
42577303,1257282
42575890,1337052
42574953,1326166
42560112,1283839
42567650,1317738
42557074,1305094
42563769,1306882
42555095,1275951
42564740,1301968
42567880,1310225
42577439,1277168
42570632,1318623
42576526,1311070
42581868,1331423
42570269,1344113
42556922,1276360
42569722,1319881
42573329,1298910
42562791,1329179
42567089,1333545
42576084,1285321
42562827,1330185
42563409,1310161
42573881,1307691
42590306,1311282
42560941,1290951
42592836,1289575
42570631,1287339
42579454,1331567
42585506,1303245
42572578,1327287
42564925,1306564
42559542,1296008
42561672,1304605
42564646,1268580
42572731,1317217
42553792,1278091
42572709,1312235
42565436,1364913
42572322,1319833
42562093,1321870
42555988,1309536
42585930,1316462
42574069,1297061
42587012,1312772
42576623,1318099
42598693,1276994
42555561,1324106
42566399,1312283
42564773,1288767
42578439,1310825
42598724,1318029
42569172,1323624
42569904,1350711
42577778,1334448
42574618,1290348
42561552,1310277
42569893,1340030
42575614,1300616
42562259,1292452
42571091,1274688
42572638,1293409
42585017,1321703
42569621,1299132
42569306,1303938
42563634,1309920
42592525,1309375
42577267,1318308
42564623,1320301
42571666,1291263
42564986,1327297
42570360,1272803
42569771,1282140
42575475,1324762
42582281,1269688
42582185,1301328
42580373,1305579
42570693,1320411
42580745,1334779
42568163,1304985
42567075,1316454
42563218,1314519
42571376,1309948
42571963,1283765
42565169,1287634
42564352,1331778
42571094,1325587
42587037,1326371
42582555,1301959
42590899,1308234
42565170,1305774
42564016,1306953
42557178,1294377
42565851,1258878
42563095,1283413
42569973,1290483
42563466,1292512
42561565,1301459
42578179,1301911
42566551,1302290
42570721,1352637
42567796,1293576
42575006,1283065
42562514,1274625
42562096,1330364
42563699,1297264
42574341,1301078
42564342,1296199
42556152,1282488
42601115,1265976
42564119,1311722
42616881,1296142
42574383,1278308
42587435,1308024
42563868,1281287
42573525,1346695
42558989,1313174
42568593,1327271
42581219,1352898
42564944,1305401
42570902,1286250
42562151,1304743
42583955,1295147
42565098,1315623
42569474,1343886
42567393,1309438
42583067,1335117
42572920,1288157
42567136,1298662
42568686,1275993
42575987,1311572
42582265,1311456
42566748,1301569
42567040,1295634
42572771,1275316
42569450,1283098
42561393,1307874
42560971,1292123
42567364,1330939
42564696,1277748
42595919,1278973
42573224,1337578
42589019,1289231
42579347,1312524
42573145,1277148
42570184,1320874
42567936,1294142
42573093,1320796
42572521,1293890
42567751,1314515
42561761,1297557
42572861,1284149
42580800,1314625
42597747,1287423
42588500,1307059
42589687,1319063
42572265,1323593
42564916,1306518
42557968,1300710
42565376,1306867
42563735,1303220
42558489,1304084
42586577,1299928
42573167,1307319
42578877,1338112
42572676,1308395
42569354,1246904
42568827,1291087
42564174,1317089
42567229,1285271
42574729,1291212
42587841,1302527
42565628,1315594
42586008,1294553
42567137,1305268
42571642,1298121
42602756,1291951
42575505,1286883
42564780,1326119
42564349,1304339
42559237,1293755
42565423,1349717
42568114,1286011
42564626,1317494
42575658,1302563
42577277,1335371
42569653,1293960
42561505,1309584
42573219,1312369
42565664,1312329
42572844,1284667
42560911,1286494
42564200,1270024
42569488,1328654
42590868,1339550
42571033,1291757
42619155,1310333
42596914,1280726
42634270,1290637
42596858,1287482
42612807,1308945
42588755,1317851
42589606,1327797
42568859,1320742
42566851,1303536
42576215,1274206
42580362,1299248
42561684,1325130
42583261,1315178
42561260,1275172
42575099,1307781
42574244,1282413
42576627,1320712
42584264,1302362
42577597,1310457
42591935,1326157
42587110,1332273
42562515,1296717
42571645,1317999
42601174,1325764
42597128,1289259
42565211,1271831
42585343,1272041
42566483,1313730
42572299,1275238
42574634,1272195
42579786,1283674
42583425,1302259
42565108,1315664
42589495,1281445
42566720,1294266
42565394,1314593
42560201,1334200
42565740,1312048
42567151,1279486
42576579,1309088
42588436,1298525
42573946,1341497
42574164,1305352
42621096,1286120
42593628,1321890
42609228,1291595
42585273,1351381
42615485,1310984
42568029,1304539
42567173,1305666
42563754,1288567
42583363,1304533
42600233,1320879
42581635,1300148
42583215,1286069
42582513,1325715
42589144,1245423
42559941,1303489
42587614,1316425
42563965,1293374
42569088,1279817
42568983,1291704
42587873,1294612
42576606,1306656
42585758,1285066
42590439,1302576
42585191,1302043
42613946,1278403
42579506,1322258
42591842,1280966
42570818,1282451
42571901,1263362
42565038,1291382
42583022,1314468
42570356,1281228
42560618,1324690
42589150,1319926
42573722,1258479
42579632,1298610
42569568,1288413
42562335,1282456
42561629,1289580
42562042,1340989
42553504,1319126
42564504,1279131
42571240,1306914
42562321,1305760
42578315,1305746
42572075,1330636
42579189,1295802
42574294,1300733
42589987,1292432
42564776,1286580
42586050,1319466
42561682,1313535
42560916,1316702
42562431,1321778
42574004,1280926
42567240,1295540
42562863,1282035
42585700,1330120
42567321,1282545
42570475,1245911
42553780,1311527
42594485,1313403
42554664,1297268
42576985,1306388
42566390,1260344
42577388,1315046
42564820,1308316
42565351,1288547
42579833,1286057
42556559,1311860
42580257,1311559
42597848,1285933
42567935,1293348
42569687,1284156
42576628,1283650
42586226,1303616
42571793,1329361
42578701,1322337
42586925,1300150
42559725,1311025
42571996,1319761
42569178,1287020
42561318,1316075
42585745,1296547
42571666,1345368
42571357,1330058
42556344,1309220
42574684,1311636
42581100,1285240
42561026,1322865
42575076,1259798
42583504,1343617
42567735,1275294
42573384,1280372
42574547,1277131
42561504,1320741
42555165,1245112
42593110,1330393
42581766,1317652
42569662,1296433
42567116,1353020
42563827,1290136
42590783,1296148
42557447,1299876
42561080,1308260
42558788,1326982
42570981,1303151
42555121,1289956
42568780,1301085
42568279,1291161
42568346,1305814
42573758,1323161
42568820,1287642
42565567,1318762
42560964,1298575
42584613,1288203
42559029,1282784
42564378,1280115
42572938,1286197
42596232,1302336
42571911,1301691
42576130,1307696
42571532,1301702
42578678,1322169
42579834,1315510
42559464,1296612
42563894,1289160
42560171,1323975
42565260,1295440
42566925,1263610
42571641,1309249
42571453,1302621
42593141,1334324
42605951,1300131
42581719,1340646
42575589,1306679
42571065,1256273
42586710,1312332
42572439,1334646
42578462,1311492
42565128,1280426
42590143,1327763
42574987,1287565
42581359,1312311
42572349,1314628
42563030,1295051
42575103,1313636
42562204,1307897
42577634,1268620
42560213,1316918
42569698,1313265
42584463,1300466
42562528,1299186
42560994,1317840
42604075,1295942
42578983,1328242
42581537,1303272
42569636,1325738
42561750,1296140
42563882,1358832
42569522,1268784
42580345,1287427
42580414,1304382
42569651,1283545
42587781,1342523
42564534,1302749
42560589,1301985
42564908,1337940
42584623,1313580
42556283,1295260
42572483,1293333
42564181,1323411
42575028,1298432
42569009,1276281
42566851,1287265
42585709,1321878
42582612,1281025
42559439,1290849
42567041,1293918
42567832,1359348
42561631,1291808
42560992,1249440
42609908,1315095
42590025,1301491
42581245,1330544
42579971,1324294
42574908,1252301
42575176,1289311
42576963,1329100
42566543,1334541
42583949,1305566
42577640,1329920
42568941,1303757
42574174,1335605
42572212,1308339
42601679,1287774
42580178,1276163
42593088,1305828
42571357,1264289
42559312,1297489
42592924,1309145
42563482,1304458
42580742,1337451
42579675,1323306
42594861,1281656
42569162,1286398
42571232,1327971
42569415,1339216
42591324,1314488
42574375,1310761
42559382,1303712
42570265,1277188
42558542,1334837
42569640,1294333
42560694,1315013
42564319,1289303
42563894,1306576
42564042,1314055
42601351,1327450
42631671,1296816
42601480,1271772
42596753,1327683
42602192,1345193
42570916,1306443
42580142,1335448
42562014,1309119
42592751,1283908
42565080,1311788
42598648,1308066
42585463,1302205
42606150,1313069
42582522,1311606
42568736,1281572
42595929,1308291
42570329,1286333
42571967,1307445
42576692,1325267
42574123,1328769
42574015,1304361
42591582,1330488
42584201,1288567
42566264,1291903
42581851,1292823
42588280,1320416
42574064,1271914
42569744,1327964
42561719,1298655
42561799,1309053
42580222,1315259
42569111,1288018
42595479,1296093
42564110,1321484
42559047,1314457
42563482,1292772
42578205,1334691
42584665,1288634
42580023,1291664
42568982,1302574
42571685,1297133
42578950,1301065
42582903,1315493
42578543,1303061
42597211,1306133
42590887,1295140
42573800,1306123
42576162,1288770
42567266,1312159
42584678,1333027
